2.625,-0.51825,-4.945,0,0,9.175,0,0,0,0,-2.425,0,0,0,-4.973246951,0,0,0,-179.975
2.65,-0.5153,-4.908,0,0,9.108,0,0,0,0,-2.4,0,0,0,-4.7620853656,0,0,0,-178.98
2.675,-0.51235,-4.871,0,0,9.041,0,0,0,0,-2.375,0,0,0,-4.5509237802,0,0,0,-177.985
2.7,-0.5094,-4.834,0,0,8.974,0,0,0,0,-2.35,0,0,0,-4.3397621948,0,0,0,-176.99
2.725,-0.50645,-4.797,0,0,8.907,0,0,0,0,-2.325,0,0,0,-4.1286006094,0,0,0,-175.995
2.75,-0.5035,-4.76,0,0,8.84,0,0,0,0,-2.3,0,0,0,-3.917439024,0,0,0,-175
2.775,-0.50055,-4.723,0,0,8.773,0,0,0,0,-2.275,0,0,0,-3.7062774386,0,0,0,-174.005
2.8,-0.4976,-4.686,0,0,8.706,0,0,0,0,-2.25,0,0,0,-3.4951158532,0,0,0,-173.01
2.825,-0.49465,-4.649,0,0,8.639,0,0,0,0,-2.225,0,0,0,-3.2839542678,0,0,0,-172.015
2.85,-0.4917,-4.612,0,0,8.572,0,0,0,0,-2.2,0,0,0,-3.0727926824,0,0,0,-171.02
2.875,-0.48875,-4.575,0,0,8.505,0,0,0,0,-2.175,0,0,0,-2.861631097,0,0,0,-170.025
2.9,-0.4858,-4.538,0,0,8.438,0,0,0,0,-2.15,0,0,0,-2.6504695116,0,0,0,-169.03
2.925,-0.48285,-4.501,0,0,8.371,0,0,0,0,-2.125,0,0,0,-2.4393079262,0,0,0,-168.035
2.95,-0.4799,-4.464,0,0,8.304,0,0,0,0,-2.1,0,0,0,-2.2281463408,0,0,0,-167.04
2.975,-0.47695,-4.427,0,0,8.237,0,0,0,0,-2.075,0,0,0,-2.0169847554,0,0,0,-166.045
3,-0.474,-4.39,0,0,8.17,0,0,0,0,-2.05,0,0,0,-1.80582317,0,0,0,-165.05
3.025,-0.4726,-4.373,0,0,8.118,0,0,0,0,-2.03,0,0,0,-1.6692499993,0,0,0,-164.1725
3.05,-0.4712,-4.356,0,0,8.066,0,0,0,0,-2.01,0,0,0,-1.5326768286,0,0,0,-163.295
3.075,-0.4698,-4.339,0,0,8.014,0,0,0,0,-1.99,0,0,0,-1.3961036579,0,0,0,-162.4175
3.1,-0.4684,-4.322,0,0,7.962,0,0,0,0,-1.97,0,0,0,-1.2595304872,0,0,0,-161.54
3.125,-0.467,-4.305,0,0,7.91,0,0,0,0,-1.95,0,0,0,-1.1229573165,0,0,0,-160.6625
3.15,-0.4656,-4.288,0,0,7.858,0,0,0,0,-1.93,0,0,0,-0.9863841458,0,0,0,-159.785
3.175,-0.4642,-4.271,0,0,7.806,0,0,0,0,-1.91,0,0,0,-0.849810975100001,0,0,0,-158.9075
3.2,-0.4628,-4.254,0,0,7.754,0,0,0,0,-1.89,0,0,0,-0.713237804399999,0,0,0,-158.03
3.225,-0.4614,-4.237,0,0,7.702,0,0,0,0,-1.87,0,0,0,-0.5766646337,0,0,0,-157.1525
3.25,-0.46,-4.22,0,0,7.65,0,0,0,0,-1.85,0,0,0,-0.440091463,0,0,0,-156.275
3.275,-0.4586,-4.203,0,0,7.598,0,0,0,0,-1.83,0,0,0,-0.3035182923,0,0,0,-155.3975
3.3,-0.4572,-4.186,0,0,7.546,0,0,0,0,-1.81,0,0,0,-0.166945121600001,0,0,0,-154.52
3.325,-0.4558,-4.169,0,0,7.494,0,0,0,0,-1.79,0,0,0,-0.0303719508999991,0,0,0,-153.6425
3.35,-0.4544,-4.152,0,0,7.442,0,0,0,0,-1.77,0,0,0,0.1062012198,0,0,0,-152.765
3.375,-0.453,-4.135,0,0,7.39,0,0,0,0,-1.75,0,0,0,0.2427743905,0,0,0,-151.8875
3.4,-0.4516,-4.118,0,0,7.338,0,0,0,0,-1.73,0,0,0,0.3793475612,0,0,0,-151.01
3.425,-0.4502,-4.101,0,0,7.286,0,0,0,0,-1.71,0,0,0,0.515920731899999,0,0,0,-150.1325
3.45,-0.4488,-4.084,0,0,7.234,0,0,0,0,-1.69,0,0,0,0.652493902600001,0,0,0,-149.255
3.475,-0.4474,-4.067,0,0,7.182,0,0,0,0,-1.67,0,0,0,0.7890670733,0,0,0,-148.3775
3.5,-0.446,-4.05,0,0,7.13,0,0,0,0,-1.65,0,0,0,0.925640244,0,0,0,-147.5
3.525,-0.4446,-4.033,0,0,7.078,0,0,0,0,-1.63,0,0,0,1.06721341475,0,0,0,-146.62
3.55,-0.4432,-4.016,0,0,7.026,0,0,0,0,-1.61,0,0,0,1.2087865855,0,0,0,-145.74
3.575,-0.4418,-3.999,0,0,6.974,0,0,0,0,-1.59,0,0,0,1.35035975625,0,0,0,-144.86
3.6,-0.4404,-3.982,0,0,6.922,0,0,0,0,-1.57,0,0,0,1.491932927,0,0,0,-143.98
3.625,-0.439,-3.965,0,0,6.87,0,0,0,0,-1.55,0,0,0,1.63350609775,0,0,0,-143.1
3.65,-0.4376,-3.948,0,0,6.818,0,0,0,0,-1.53,0,0,0,1.7750792685,0,0,0,-142.22
3.675,-0.4362,-3.931,0,0,6.766,0,0,0,0,-1.51,0,0,0,1.91665243925,0,0,0,-141.34
3.7,-0.4348,-3.914,0,0,6.714,0,0,0,0,-1.49,0,0,0,2.05822561,0,0,0,-140.46
3.725,-0.4334,-3.897,0,0,6.662,0,0,0,0,-1.47,0,0,0,2.19979878075,0,0,0,-139.58
3.75,-0.432,-3.88,0,0,6.61,0,0,0,0,-1.45,0,0,0,2.3413719515,0,0,0,-138.7
3.775,-0.4306,-3.863,0,0,6.558,0,0,0,0,-1.43,0,0,0,2.48294512225,0,0,0,-137.82
3.8,-0.4292,-3.846,0,0,6.506,0,0,0,0,-1.41,0,0,0,2.624518293,0,0,0,-136.94
3.825,-0.4278,-3.829,0,0,6.454,0,0,0,0,-1.39,0,0,0,2.76609146375,0,0,0,-136.06
3.85,-0.4264,-3.812,0,0,6.402,0,0,0,0,-1.37,0,0,0,2.9076646345,0,0,0,-135.18
3.875,-0.425,-3.795,0,0,6.35,0,0,0,0,-1.35,0,0,0,3.04923780525,0,0,0,-134.3
3.9,-0.4236,-3.778,0,0,6.298,0,0,0,0,-1.33,0,0,0,3.190810976,0,0,0,-133.42
3.925,-0.4222,-3.761,0,0,6.246,0,0,0,0,-1.31,0,0,0,3.33238414675,0,0,0,-132.54
3.95,-0.4208,-3.744,0,0,6.194,0,0,0,0,-1.29,0,0,0,3.4739573175,0,0,0,-131.66
3.975,-0.4194,-3.727,0,0,6.142,0,0,0,0,-1.27,0,0,0,3.61553048825,0,0,0,-130.78
4,-0.418,-3.71,0,0,6.09,0,0,0,0,-1.25,0,0,0,3.757103659,0,0,0,-129.9
